tr_build_id,gh_project_name,tr_log_status,status_code,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_bool_tests_failed,tr_log_testduration,tr_log_setup_time,tr_log_buildduration,build_success_per_minute,missing_setup_time,missing_frameworks,missing_tests_failed,missing_tests_ok,missing_test_duration,tr_log_testduration_outlier,tr_log_num_tests_run_outlier,tr_log_buildduration_outlier
58917841,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0,1,1,1,1,0,0,0
58918341,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0,1,1,1,1,0,0,0
58922686,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,43.0,0.0,0.0,0,1,1,1,1,0,0,0
58923936,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,31.0,0.0,0.0,0,1,1,1,1,0,0,0
58924294,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,0,1,1,1,1,0,0,0
58991514,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,1,1,1,1,0,0,0
19037435,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
59031040,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,66.0,0.0,0.0,0,1,1,1,1,0,0,0
59031044,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,0,1,1,1,1,0,0,0
59031121,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0,1,1,1,1,0,0,0
59031214,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,0,1,1,1,1,0,0,0
59031271,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,1,1,1,1,0,0,0
59032127,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,39.0,0.0,0.0,0,1,1,1,1,0,0,0
59125953,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,1,1,1,1,0,0,0
59126020,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0,1,1,1,1,0,0,0
